sample_id,temperature_c,humidity,wind_speed_kmh,rainfall_mm,rainfall_last_12_months_mm,recent_storm_or_flood,aqi
14350,28.92,31.14,3.83,5.17,1708.33,0,188.43
14351,25.88,58.2,8.28,15.04,1400.28,0,104.83
14352,24.64,36.86,10.07,0.0,2295.98,0,181.99
14353,22.54,35.68,12.36,4.34,849.89,0,127.21
14354,29.55,75.58,15.89,0.0,1808.2,0,149.91
14355,33.97,83.44,8.26,0.0,1985.91,0,118.42
14356,28.19,46.82,10.48,0.0,2175.64,0,89.79
14357,31.03,57.45,17.5,0.0,1471.96,0,163.12
14358,23.78,57.35,6.31,0.0,2129.81,0,71.73
14359,19.15,86.74,7.86,10.65,1981.83,0,107.11
14360,22.16,44.32,7.68,0.0,1169.2,0,86.03
14361,31.92,60.21,11.13,20.54,653.4,0,31.29
14362,32.55,46.8,9.66,9.88,910.13,0,118.5
14363,28.64,56.56,15.7,0.0,933.46,0,140.35
14364,22.08,63.27,8.44,0.0,2474.21,0,104.35
14365,25.53,47.62,16.12,3.37,1532.02,0,114.78
14366,31.06,40.47,12.38,0.0,929.04,0,89.5
14367,23.53,46.13,6.85,0.0,1576.24,0,101.83
14368,30.27,54.93,3.27,0.0,1713.92,0,129.76
14369,25.98,65.46,17.05,0.0,400.0,0,134.28
14370,30.3,97.22,9.77,8.27,1346.35,0,80.81
14371,30.02,28.08,8.92,10.1,1894.56,0,119.21
14372,28.17,43.48,13.57,15.41,1814.95,0,149.1
14373,19.86,41.24,11.83,0.0,1439.15,0,60.4
14374,35.18,75.96,0.0,1.99,1819.25,0,118.25
14375,28.03,34.8,11.69,14.21,1097.26,0,127.11
14376,25.96,46.63,7.93,0.0,1680.58,0,99.48
14377,26.31,70.72,5.62,0.0,1876.79,0,123.66
14378,26.01,28.03,13.99,0.0,1294.45,0,108.99
14379,26.63,67.92,9.32,0.0,1381.34,0,160.81
14380,21.54,54.47,7.47,7.37,1453.48,0,164.47
14381,28.18,52.71,12.53,10.71,1194.41,0,103.23
14382,23.04,60.5,13.37,17.73,1090.88,0,176.07
14383,32.98,66.48,13.51,0.0,1760.22,0,96.68
14384,20.4,54.69,5.75,0.0,1101.48,0,132.87
14385,22.18,65.82,12.14,18.68,1990.11,0,110.16
14386,30.21,37.81,19.22,4.12,1742.69,0,129.15
14387,23.21,62.23,9.46,0.0,1834.83,0,83.81
14388,33.42,57.88,7.92,17.68,2085.77,0,136.75
14389,27.34,52.46,7.28,0.0,1822.63,0,116.14
14390,30.8,55.75,15.98,8.1,1789.32,0,92.81
14391,34.32,58.18,8.37,0.0,1141.19,0,92.21
14392,34.38,51.43,4.39,0.0,1904.42,0,68.81
14393,30.11,44.96,8.24,19.63,2120.1,0,68.61
14394,22.44,69.4,12.0,4.18,1839.46,0,144.08
14395,24.73,49.22,7.87,0.0,1669.95,0,129.81
14396,22.45,64.99,11.67,0.0,1860.39,0,48.44
14397,26.22,73.86,15.7,0.0,949.84,0,143.67
14398,26.16,49.61,5.09,23.27,1545.84,0,98.84
14399,24.95,46.08,10.48,0.0,1655.2,0,163.04
14400,32.66,80.1,9.72,6.07,1542.06,0,77.48
14401,28.91,28.23,19.08,5.68,1895.05,0,165.95
14402,24.9,58.92,10.59,0.0,1629.06,0,127.97
14403,23.01,53.61,13.94,8.99,1299.63,0,110.62
14404,22.84,59.64,17.55,0.0,1446.21,0,135.67
14405,31.57,69.75,5.13,12.71,1684.62,0,173.76
14406,20.21,62.07,7.96,3.79,1560.9,0,115.57
14407,31.01,58.56,7.54,6.75,874.14,0,135.49
14408,30.5,42.11,13.92,8.54,1927.99,0,68.45
14409,29.83,71.95,7.98,0.0,1647.97,0,104.6
14410,28.01,43.01,10.56,0.0,1502.03,0,155.14
14411,25.18,75.79,10.55,7.02,1095.55,0,125.88
14412,21.99,64.64,1.47,0.0,1471.06,0,111.69
14413,22.34,43.16,9.72,1.07,1949.33,0,48.05
14414,35.17,49.21,13.57,0.0,1476.31,0,63.11
14415,33.92,49.78,12.55,4.68,1645.24,0,202.78
14416,30.98,52.6,9.56,8.49,1217.52,0,132.14
14417,25.13,71.62,5.99,4.92,1217.45,0,121.56
14418,29.04,61.42,11.77,5.04,1556.15,0,106.02
14419,27.71,34.64,11.45,7.24,1755.29,0,131.8
14420,27.93,65.56,7.24,0.0,1723.72,0,84.22
14421,26.17,44.36,1.43,0.64,1304.97,0,110.38
14422,25.49,41.95,11.1,0.0,1923.35,0,86.64
14423,23.38,63.14,4.97,9.6,1147.16,0,192.0
14424,27.83,50.7,11.23,0.0,1590.44,0,57.92
14425,21.96,53.52,9.84,17.03,1986.11,0,94.54
14426,23.42,64.69,5.45,4.86,1014.38,0,74.48
14427,32.55,61.11,14.11,0.0,1753.18,0,198.16
14428,30.9,52.83,8.42,0.0,1382.94,0,149.6
14429,25.81,69.54,17.49,0.93,1764.55,0,115.38
14430,22.91,51.62,6.5,6.16,2291.34,0,89.48
14431,25.11,67.59,4.47,3.29,1314.83,0,117.74
14432,40.62,46.82,7.61,1.98,1858.28,0,115.27
14433,22.81,46.59,12.97,19.6,1428.83,0,110.35
14434,29.69,69.38,7.16,0.0,1393.88,0,140.88
14435,25.09,56.54,7.97,0.0,1204.55,0,135.41
14436,23.48,59.27,9.44,0.0,1486.25,0,133.99
14437,33.16,47.69,4.61,0.0,1527.09,0,137.96
14438,33.43,46.94,13.87,0.0,2407.69,0,75.88
14439,25.9,59.25,9.81,0.0,1269.96,0,116.91
14440,29.95,63.41,8.22,13.92,2260.27,0,183.5
14441,21.02,75.19,14.21,1.54,2405.51,0,131.07
14442,37.91,65.52,7.91,12.57,2410.94,0,106.54
14443,28.79,62.55,16.3,0.84,1750.88,0,127.63
14444,29.4,70.92,12.85,0.0,1253.55,0,187.89
14445,20.3,68.95,10.7,0.0,2098.98,0,154.33
14446,21.17,54.02,7.67,6.86,1595.92,0,105.79
14447,35.55,66.44,11.19,0.0,1758.77,0,148.25
14448,22.54,63.11,9.47,0.0,1099.76,0,108.77
14449,21.21,66.38,8.65,0.7,1624.78,0,186.35
14450,28.26,78.21,7.68,9.83,1956.58,0,126.6
14451,26.93,45.4,17.08,0.83,1494.3,0,79.13
14452,33.03,49.34,2.67,9.66,1158.58,0,164.86
14453,34.52,53.92,13.33,1.98,1477.05,0,57.28
14454,35.54,63.22,11.45,0.0,1449.36,0,141.48
14455,32.27,56.08,2.52,0.0,1793.46,0,173.86
14456,30.37,53.84,9.47,14.57,1284.12,0,125.78
14457,25.53,34.13,10.24,0.69,1441.55,0,118.82
14458,28.14,38.6,11.22,0.0,1620.13,0,136.48
14459,42.36,36.9,11.74,0.0,1276.79,0,125.51
14460,33.72,33.48,12.25,0.0,2045.58,0,106.04
14461,21.73,21.03,3.64,9.19,1491.78,0,133.13
14462,25.04,52.42,6.06,0.0,1766.35,0,88.46
14463,28.33,64.78,5.52,0.0,1697.04,0,88.56
14464,29.62,89.7,12.2,7.79,1427.4,0,111.81
14465,24.32,70.63,10.56,0.0,997.2,0,122.53
14466,21.32,69.81,8.33,7.62,1846.75,0,90.36
14467,24.22,38.23,10.54,5.75,1243.07,0,96.8
14468,27.6,69.49,9.43,9.02,989.67,0,119.21
14469,34.24,50.13,7.8,0.0,1186.6,0,101.79
14470,22.13,75.53,13.52,10.01,1765.5,0,143.63
14471,27.43,79.77,9.92,0.0,1824.5,0,88.66
14472,24.31,62.25,7.19,4.42,1168.5,0,168.62
14473,32.41,54.36,7.09,4.66,866.97,0,144.17
14474,29.89,34.31,6.19,0.82,1602.59,0,113.33
14475,37.11,94.7,18.92,2.14,968.58,0,148.54
14476,26.61,58.38,15.74,10.1,1536.34,0,145.19
14477,24.78,71.62,9.89,1.86,1197.56,0,177.12
14478,36.08,55.68,19.61,5.03,1280.87,0,31.58
14479,32.73,63.81,13.61,0.0,533.01,0,113.21
14480,35.01,57.43,12.19,0.0,903.9,0,52.13
14481,26.96,57.59,8.08,0.0,2124.86,0,129.02
14482,31.07,43.21,10.2,0.0,1266.86,0,128.36
14483,30.11,67.3,11.55,12.05,1257.09,0,105.67
14484,23.44,63.02,12.65,13.53,758.95,0,88.45
14485,28.41,38.64,8.96,0.02,1145.06,0,92.59
14486,34.32,76.74,10.88,2.53,1014.86,0,162.35
14487,32.8,56.49,5.97,9.79,1832.52,0,123.42
14488,25.8,19.57,17.75,0.0,1973.61,0,30.5
14489,23.58,88.38,13.28,0.0,1260.57,0,157.2
14490,29.79,42.44,9.16,0.0,1027.32,0,159.82
14491,29.55,61.11,6.35,0.0,1180.86,0,114.81
14492,26.5,60.15,4.84,0.0,1423.33,0,98.42
14493,32.35,59.58,10.75,3.5,1372.17,0,163.51
14494,33.54,63.11,3.83,0.0,1271.34,0,192.25
14495,29.04,44.64,11.5,8.35,956.56,0,140.75
14496,36.79,34.26,5.67,8.97,1489.92,0,85.46
14497,34.92,70.11,9.52,16.41,1638.25,0,156.17
14498,25.32,54.54,10.18,8.9,1231.29,0,136.84
14499,35.62,74.89,12.89,8.05,1345.5,0,126.47
14500,28.76,75.54,9.76,0.0,1802.25,0,196.57
14501,31.75,79.33,7.89,10.88,1392.01,0,121.44
14502,24.26,67.69,8.25,0.0,1553.72,0,143.3
14503,26.3,53.8,7.44,0.0,1912.84,0,112.95
14504,22.82,59.34,14.97,0.0,1813.92,0,150.42
14505,23.79,66.4,4.91,15.35,1812.3,0,111.93
14506,36.5,66.4,13.71,8.96,1593.97,0,127.75
14507,20.37,33.17,11.31,6.16,1941.8,0,55.17
14508,35.71,73.09,13.01,6.77,982.05,0,133.05
14509,29.48,87.98,16.35,11.95,1340.69,0,57.38
14510,22.61,49.38,19.36,0.0,2243.29,0,124.37
14511,24.97,47.95,5.76,0.0,1572.41,0,125.17
14512,29.41,28.12,11.18,0.0,1919.96,0,149.74
14513,30.1,62.04,6.91,0.0,1692.46,0,96.83
14514,24.1,52.71,7.33,2.26,1344.1,0,141.98
14515,36.22,62.6,8.4,5.71,977.08,0,134.65
14516,26.88,55.81,6.43,16.53,1118.33,0,59.37
14517,35.21,83.92,14.18,9.12,1888.68,0,79.49
14518,31.81,63.07,10.75,3.37,1207.46,0,102.18
14519,32.16,54.92,8.06,0.0,1434.96,0,113.81
14520,30.34,95.38,10.3,0.0,2124.33,0,199.29
14521,27.7,62.36,8.91,0.0,1257.95,0,104.05
14522,22.96,74.5,15.24,4.16,748.11,0,88.63
14523,34.79,51.35,13.45,18.93,1913.26,0,103.54
14524,11.47,80.17,5.09,0.0,1320.76,0,114.49
14525,27.61,53.81,8.32,9.85,518.58,0,64.84
14526,28.28,53.54,3.84,1.01,1097.69,0,145.62
14527,33.09,52.71,8.63,0.0,1634.95,0,166.81
14528,30.9,58.55,9.49,5.53,1143.23,0,185.47
14529,27.68,35.92,8.26,0.0,1517.8,0,60.34
14530,29.61,76.41,12.38,11.23,1528.87,0,185.96
14531,22.23,40.84,13.29,0.0,838.42,0,37.11
14532,18.59,65.42,6.33,8.5,1714.0,0,100.08
14533,30.09,75.51,11.15,3.49,1149.54,0,147.66
14534,24.29,35.76,9.77,1.36,1762.81,0,89.2
14535,28.32,44.06,5.04,5.58,1361.37,0,82.76
14536,28.23,66.41,12.33,0.0,1441.05,0,93.66
14537,29.9,60.04,3.01,0.0,1358.16,0,145.45
14538,27.4,58.39,6.77,0.0,1508.94,0,148.55
14539,29.29,67.22,11.76,11.68,2227.07,0,90.26
14540,30.31,56.53,7.96,6.54,1970.47,0,190.58
14541,29.44,66.38,16.21,0.0,1627.34,0,136.41
14542,29.7,70.3,6.71,6.5,1025.6,0,170.14
14543,30.0,91.56,10.4,10.72,1686.33,0,108.68
14544,26.77,71.63,5.71,1.67,1507.48,0,125.27
14545,17.82,53.4,8.57,11.99,741.39,0,127.94
14546,32.08,70.11,15.11,1.67,1567.36,0,87.27
14547,24.78,62.17,2.93,0.0,1524.98,0,102.13
14548,36.65,44.2,10.99,0.0,1548.13,0,137.58
14549,25.24,67.94,5.41,4.17,1761.92,0,83.47
14550,26.51,51.36,2.81,4.39,1303.45,0,117.54
14551,29.36,90.31,4.48,0.0,1217.0,0,50.24
14552,34.57,68.65,9.49,11.61,1717.79,0,154.38
14553,31.34,77.03,10.58,11.58,1736.43,0,141.18
14554,30.58,72.57,7.79,2.1,1395.77,0,132.78
14555,26.75,63.74,7.76,0.0,1448.79,0,38.96
14556,29.81,79.64,0.0,0.0,1342.04,0,194.41
14557,27.51,54.22,6.92,11.43,1300.0,0,150.94
14558,32.76,43.17,11.94,3.0,1679.69,0,56.92
14559,26.19,96.68,11.06,5.8,1126.31,0,58.46
14560,28.06,43.15,5.4,18.43,1290.31,0,128.99
14561,29.39,63.55,9.61,0.0,1670.19,0,143.71
14562,25.3,60.3,15.19,1.74,1118.59,0,79.0
14563,21.88,44.99,13.45,8.97,1739.1,0,85.62
14564,23.74,58.39,11.21,0.0,1382.35,0,161.53
14565,24.1,10.0,8.97,10.83,1912.12,0,144.85
14566,32.04,43.61,3.25,2.75,2053.75,0,62.02
14567,22.29,72.37,4.42,19.38,1843.97,0,172.56
14568,31.46,57.34,11.86,16.28,974.01,0,112.13
14569,29.39,19.3,6.81,0.0,2101.7,0,118.42
14570,31.5,62.57,10.44,6.96,1793.09,0,93.77
14571,32.73,58.13,10.44,0.0,1540.49,0,144.61
14572,27.52,90.52,10.79,1.67,1088.62,0,124.44
14573,34.63,62.05,5.98,11.24,1921.88,0,188.07
14574,29.9,32.23,8.4,0.0,1448.74,0,66.83
14575,21.4,66.0,11.87,4.87,1295.61,0,144.96
14576,26.26,73.22,6.54,0.0,1453.78,0,211.25
14577,32.92,55.98,10.58,6.68,2350.87,0,112.21
14578,26.44,70.57,14.99,6.52,1272.75,0,140.77
14579,28.5,75.71,3.37,0.0,1722.03,0,118.98
14580,28.29,54.23,7.46,0.0,965.85,0,52.22
14581,26.74,49.49,13.95,0.0,1455.09,0,80.68
14582,29.03,86.45,5.15,0.0,895.51,0,105.37
14583,31.47,58.52,8.03,0.0,1534.61,0,75.75
14584,32.98,62.34,8.49,0.0,1946.31,0,125.98
14585,28.91,75.92,5.88,0.0,2494.06,0,127.67
14586,31.91,83.28,10.53,0.16,1506.09,0,83.08
14587,19.07,79.19,15.01,0.0,1603.75,0,94.65
14588,23.03,53.23,17.81,11.72,1401.82,0,134.83
14589,33.14,98.82,10.11,5.71,1690.74,0,106.88
14590,25.58,56.28,8.83,1.61,1729.5,0,77.73
14591,27.87,82.56,5.56,0.0,1649.91,0,102.71
14592,29.8,74.88,11.61,8.35,1156.07,0,140.64
14593,24.51,65.95,15.27,0.0,2054.42,0,143.78
14594,26.46,45.87,13.77,14.65,1527.86,0,133.16
14595,16.58,64.76,8.93,8.32,2367.59,0,32.91
14596,29.93,75.69,11.33,14.01,2024.04,0,157.83
14597,34.68,51.63,10.79,8.64,1513.2,0,101.2
14598,29.38,75.7,14.02,6.96,1684.98,0,168.94
14599,26.97,75.96,8.24,0.0,1631.03,0,68.67
14600,29.35,61.83,11.67,0.0,2028.22,0,53.72
14601,32.04,42.27,10.23,0.0,1039.85,0,143.17
14602,24.57,65.85,11.82,5.27,1807.22,0,127.12
14603,20.12,70.26,5.7,0.0,1576.64,0,78.6
14604,23.64,75.4,6.17,7.87,1593.43,0,124.93
14605,26.97,37.39,13.7,3.83,1567.86,0,130.93
14606,26.97,93.62,3.7,2.1,1670.52,0,103.57
14607,32.49,42.01,9.36,0.0,2643.46,0,103.91
14608,33.09,26.18,10.69,0.0,1175.67,0,79.81
14609,33.69,55.05,7.83,11.37,1690.18,0,105.93
14610,27.11,60.89,13.26,1.13,1889.89,0,68.71
14611,29.52,60.27,3.54,0.0,1429.52,0,137.36
14612,10.83,53.16,5.1,0.0,716.04,0,202.0
14613,38.22,72.24,9.77,0.0,1338.58,0,88.52
14614,18.88,52.8,19.45,5.9,2004.52,0,79.29
14615,27.24,58.77,12.85,0.91,2240.96,0,87.46
14616,17.34,46.24,10.51,16.96,978.77,0,111.69
14617,26.0,43.71,12.0,0.41,1109.26,0,145.64
14618,20.19,50.28,9.69,3.61,2404.23,0,145.11
14619,26.98,52.29,13.44,13.67,1673.3,0,135.24
14620,22.17,72.09,11.14,10.42,1790.4,0,185.19
14621,25.53,80.26,11.16,0.0,1316.5,0,156.27
14622,34.26,58.86,9.7,0.0,2241.29,0,129.1
14623,32.83,70.19,14.04,6.88,1177.08,0,113.94
14624,26.97,62.83,11.19,0.0,1444.31,0,74.84
14625,32.49,52.88,7.56,5.88,1006.51,0,108.25
14626,19.54,76.79,9.0,10.5,1294.0,0,152.31
14627,28.08,47.76,8.7,6.47,1651.98,0,149.04
14628,29.52,54.29,10.45,0.0,2083.76,0,172.31
14629,27.44,68.11,11.75,7.82,1556.04,0,125.67
14630,30.35,71.01,3.46,6.83,1793.73,0,74.85
14631,33.27,66.44,7.16,0.0,952.95,0,193.18
14632,31.82,47.52,9.96,10.01,1613.14,0,138.21
14633,31.47,56.61,0.03,0.0,1277.58,0,78.95
14634,26.7,62.88,16.79,12.27,1292.33,0,147.41
14635,34.39,58.19,10.03,0.0,1610.98,0,95.82
14636,19.59,60.98,8.98,0.0,1944.02,0,120.23
14637,35.31,62.72,8.65,12.59,1817.14,0,167.98
14638,14.97,18.26,8.83,15.7,1562.15,0,116.37
14639,27.89,45.78,3.66,13.47,2221.22,0,134.52
14640,21.25,53.17,8.79,0.0,400.0,0,192.87
14641,25.74,69.25,12.45,0.0,949.01,0,141.17
14642,34.08,73.25,11.62,16.77,1456.38,0,178.46
14643,25.73,42.51,9.53,9.09,1592.49,0,141.58
14644,34.07,50.98,13.33,8.38,808.67,0,171.13
14645,25.95,66.66,13.54,0.0,1232.17,0,107.92
14646,24.14,46.48,15.05,18.58,1828.27,0,241.9
14647,23.99,64.1,12.8,0.0,707.38,0,180.72
14648,29.13,47.6,8.07,26.96,1573.53,0,72.37
14649,20.11,76.71,15.65,0.39,1957.12,0,188.8
14650,41.63,65.62,9.33,0.0,1753.95,0,118.29
14651,41.06,57.78,5.18,7.55,933.47,0,80.06
14652,16.95,49.61,6.27,0.0,1722.92,0,72.41
14653,31.22,43.46,14.69,0.0,1328.81,0,44.49
14654,28.77,66.87,1.72,0.0,1520.68,0,152.67
14655,30.26,40.98,14.81,21.87,1672.33,0,118.22
14656,30.96,52.75,14.95,12.22,1572.81,0,98.11
14657,29.81,72.79,15.92,10.14,1006.5,0,91.6
14658,31.67,53.91,10.68,1.3,1552.26,0,215.02
14659,33.95,59.3,12.25,11.44,1377.8,0,96.79
14660,26.56,52.58,15.89,12.3,1964.28,0,69.75
14661,30.22,64.22,12.31,9.31,1696.57,0,91.97
14662,31.95,81.53,8.6,8.78,1254.25,0,113.58
14663,32.04,59.04,9.39,0.0,1685.16,0,143.43
14664,31.51,69.93,17.18,0.0,1655.94,0,164.38
14665,25.78,50.37,4.19,0.0,1362.35,0,160.11
14666,21.19,52.17,6.44,11.27,1898.15,0,159.54
14667,30.02,48.96,12.64,19.04,1149.59,0,169.61
14668,17.26,51.98,10.17,7.29,1251.78,0,108.94
14669,32.72,67.39,14.56,13.57,749.61,0,182.02
14670,34.83,69.69,13.79,6.07,1887.51,0,69.45
14671,25.09,34.44,16.74,3.09,1708.43,0,141.86
14672,27.31,48.23,11.67,0.0,1440.46,0,149.02
14673,24.68,53.22,9.67,4.93,1380.41,0,134.63
14674,28.18,66.86,10.35,2.92,1721.13,0,125.99
14675,25.81,51.9,8.27,10.13,1619.32,0,83.74
14676,27.13,72.85,8.22,0.0,1727.21,0,81.1
14677,26.31,82.76,10.22,5.41,684.1,0,161.59
14678,27.75,60.81,15.8,12.25,1651.02,0,137.61
14679,26.96,60.61,11.62,0.0,1465.45,0,200.2
14680,33.8,47.63,6.56,10.93,1609.52,0,50.65
14681,30.0,85.88,5.12,0.0,1920.56,0,111.52
14682,15.91,95.41,3.04,0.0,1587.59,0,64.41
14683,30.29,64.63,15.51,1.72,1723.79,0,132.27
14684,22.49,44.06,14.41,4.0,1123.78,0,65.58
14685,28.36,41.13,11.57,0.0,1445.85,0,157.66
14686,34.45,64.99,8.42,5.54,2065.02,0,106.19
14687,32.92,59.67,6.19,22.42,1646.83,0,78.63
14688,30.39,57.91,11.03,7.09,1637.0,0,81.56
14689,28.71,52.6,8.52,0.0,1549.45,0,67.28
14690,25.32,77.09,9.66,5.89,1463.11,0,211.86
14691,25.55,60.21,3.64,0.0,1724.92,0,119.84
14692,35.18,37.27,11.62,19.49,1042.41,0,160.41
14693,26.2,75.58,10.26,0.0,1719.89,0,116.34
14694,27.38,58.81,8.86,0.66,714.82,0,116.18
14695,25.31,79.2,5.89,3.72,2197.37,0,152.93
14696,22.34,55.35,9.38,27.62,1816.25,0,80.56
14697,24.84,47.08,6.64,8.25,1748.96,0,148.78
14698,31.95,68.07,12.29,0.0,1176.05,0,153.8
14699,31.96,51.21,13.26,11.16,1772.35,0,145.11
14700,40.88,68.71,15.1,0.0,1894.39,0,182.84
14701,28.22,79.29,14.54,10.63,1257.07,0,156.45
14702,29.79,69.22,15.72,14.98,1596.92,0,109.78
14703,30.09,39.14,9.55,0.0,594.84,0,144.21
14704,25.98,58.9,5.87,3.6,778.98,0,151.92
14705,25.15,62.15,9.18,1.16,1749.75,0,179.0
14706,38.23,59.2,2.6,6.57,1492.8,0,145.6
14707,33.98,69.26,5.51,15.7,1047.97,0,153.82
14708,25.35,57.37,8.1,0.0,1460.47,0,84.05
14709,30.81,93.49,16.04,0.0,1027.08,0,128.16
14710,34.13,65.19,6.55,0.0,1331.08,0,33.86
14711,30.15,70.32,0.0,0.0,1612.89,0,184.92
14712,30.69,35.58,12.52,4.85,1296.99,0,108.29
14713,17.9,84.97,10.26,15.25,1665.23,0,98.94
14714,29.45,72.21,6.67,0.0,993.98,0,129.73
14715,28.66,72.83,9.87,0.0,1516.99,0,85.03
14716,26.88,58.17,7.34,0.0,1223.92,0,80.64
14717,28.99,50.23,14.87,23.84,1383.45,0,123.11
14718,27.13,69.27,6.51,16.97,1020.88,0,138.96
14719,31.87,48.59,5.63,6.85,1777.14,0,118.8
14720,36.71,58.22,10.65,0.0,1730.79,0,131.41
14721,36.6,55.56,11.82,15.62,1292.82,0,103.34
14722,24.25,55.62,6.44,17.22,1092.72,0,110.84
14723,28.98,69.37,4.39,0.0,1090.7,0,48.8
14724,31.07,61.65,10.46,2.66,1562.33,0,110.97
14725,28.79,42.08,11.14,0.0,1189.88,0,83.79
14726,25.83,58.22,3.49,0.0,1274.96,0,157.92
14727,27.84,62.83,17.57,0.0,1039.84,0,52.4
14728,25.26,66.6,9.0,14.64,1835.4,0,70.35
14729,30.08,68.72,9.78,9.1,1639.47,0,173.8
14730,34.25,70.7,12.96,0.0,1247.55,0,154.41
14731,28.03,49.38,3.37,4.21,1233.19,0,131.33
14732,34.28,58.33,15.28,9.06,1852.94,0,160.61
14733,29.16,92.53,16.31,25.71,1397.52,0,122.45
14734,33.7,38.3,11.34,8.64,1670.45,0,176.29
14735,21.04,38.05,12.49,0.0,1446.06,0,70.25
14736,31.45,48.1,11.81,13.03,1118.97,0,93.91
14737,31.37,67.12,13.33,2.6,1295.7,0,134.36
14738,20.97,64.87,2.81,0.0,1712.11,0,150.77
14739,35.04,50.47,7.8,10.77,1865.83,0,76.76
14740,32.31,47.41,8.41,2.2,1793.15,0,144.66
14741,23.68,52.44,16.5,0.0,1236.77,0,86.48
14742,29.18,62.81,11.99,0.0,1777.4,0,147.98
14743,30.0,85.34,8.59,10.44,1881.21,0,44.26
14744,33.9,57.87,15.32,0.0,2264.39,0,114.4
14745,27.98,39.32,6.87,0.0,1396.18,0,116.45
14746,26.05,64.01,15.54,25.78,1406.81,0,117.7
14747,23.71,51.17,7.37,0.0,1314.61,0,145.37
14748,31.47,56.36,8.99,0.6,1155.69,0,189.02
14749,29.79,73.75,0.19,0.0,1309.24,0,134.33
14750,31.98,55.14,7.0,0.0,1376.88,0,86.22
14751,26.7,70.12,14.09,0.0,1519.62,0,63.59
14752,32.77,81.71,13.95,6.79,2066.52,0,115.48
14753,29.46,61.76,15.32,0.0,1092.86,0,144.13
14754,25.31,71.61,9.77,12.09,1712.61,0,170.07
14755,28.46,59.71,16.2,0.51,1582.73,0,137.15
14756,17.8,59.34,13.66,7.62,1770.43,0,102.45
14757,24.59,38.64,10.93,8.52,1369.53,0,161.99
14758,29.86,52.39,8.3,8.66,1914.62,0,77.29
14759,29.42,62.59,12.64,30.53,1278.11,0,64.16
14760,27.64,77.26,11.5,29.79,1554.77,0,77.5
14761,15.07,64.75,9.55,0.0,2330.45,0,153.81
14762,18.49,42.26,8.72,9.63,1955.8,0,129.52
14763,24.34,30.34,12.74,25.29,971.67,0,91.86
14764,19.26,61.95,12.48,18.35,1688.7,0,82.49
14765,26.59,49.96,15.71,0.0,1076.45,0,82.5
14766,25.14,67.29,8.4,0.0,1218.74,0,78.65
14767,21.32,57.8,15.23,20.61,2050.8,0,146.63
14768,24.39,35.36,4.93,0.0,1065.72,0,162.48
14769,25.99,77.6,17.68,13.87,1018.4,0,95.83
14770,26.27,79.32,8.72,2.69,2211.13,0,89.21
14771,26.49,63.14,3.46,2.39,1949.65,0,101.84
14772,18.15,92.72,6.12,0.0,1239.31,0,163.96
14773,31.37,46.46,4.24,10.01,1855.68,0,97.66
14774,25.49,37.33,8.55,0.0,863.13,0,163.02
14775,29.2,49.15,10.46,0.0,1425.95,0,135.92
14776,26.07,52.52,16.37,0.0,1770.01,0,117.48
14777,17.21,71.56,13.37,13.23,1218.5,0,127.4
14778,28.97,60.56,13.24,11.51,2181.0,0,168.5
14779,25.35,57.1,11.82,0.0,1742.32,0,180.38
14780,21.79,63.08,3.79,14.72,1818.6,0,147.51
14781,29.53,77.66,15.9,0.0,2367.22,0,76.37
14782,25.53,94.92,4.34,9.47,1135.85,0,112.28
14783,28.1,60.06,13.28,0.0,1897.6,0,165.9
14784,31.18,56.7,15.31,3.94,1326.88,0,126.24
14785,27.72,81.25,8.14,12.66,2182.22,0,88.7
14786,29.84,65.09,7.44,9.31,1708.6,0,32.48
14787,23.97,63.47,10.57,0.0,1560.86,0,70.36
14788,30.03,87.78,12.15,13.18,2139.02,0,140.36
14789,18.59,65.41,9.75,0.0,2303.57,0,149.26
14790,37.53,58.83,1.49,0.0,1250.06,0,100.29
14791,21.7,85.22,13.74,0.0,1574.29,0,132.58
14792,27.31,62.48,9.01,0.0,1207.55,0,98.31
14793,26.56,74.68,9.45,26.34,1275.29,0,136.99
14794,26.87,47.43,15.75,6.77,1760.7,0,148.6
14795,27.31,48.37,13.94,0.37,1508.03,0,160.82
14796,27.78,59.53,7.26,1.86,1986.55,0,96.16
14797,22.06,20.73,8.09,0.0,686.25,0,176.79
14798,27.22,79.9,10.24,4.73,1282.61,0,100.29
14799,26.33,49.73,12.7,0.0,1452.66,0,61.88
14800,30.57,51.48,10.26,19.54,2214.74,0,119.48
14801,32.85,59.3,8.64,0.0,1602.99,0,154.75
14802,22.1,56.79,2.98,0.0,1781.67,0,115.71
14803,25.38,88.29,13.3,12.76,1531.75,0,152.3
14804,24.45,67.56,16.59,5.89,1966.15,0,79.37
14805,26.99,64.18,9.33,0.0,1736.51,0,100.18
14806,20.86,42.31,8.2,0.0,1837.53,0,101.92
14807,28.09,51.34,12.84,29.97,1406.65,0,129.0
14808,21.51,46.77,6.98,2.43,1351.15,0,105.03
14809,28.19,76.91,7.4,0.51,1140.35,0,177.95
14810,26.74,59.02,14.25,0.0,1551.02,0,130.99
14811,35.98,63.94,8.78,0.0,485.45,0,154.66
14812,24.24,55.62,3.06,0.0,1946.02,0,134.95
14813,29.18,54.5,14.02,15.05,1420.26,0,84.92
14814,24.73,74.84,14.22,0.0,2411.15,0,154.94
14815,28.23,59.82,7.05,0.0,1525.41,0,148.16
