sample_id,buses_operating,total_buses,avg_vehicles_per_hour,peak_hour_multiplier,congested_west,congested_south,congested_east,congested_north,congested_central
14352,168,300,3903,1.81,1,1,0,0,1
14353,168,300,5505,1.99,0,0,1,1,1
14354,266,300,8057,2.01,0,1,0,0,1
14355,270,300,3714,1.67,1,0,0,0,1
14356,218,300,3418,1.93,0,0,0,1,0
14357,277,300,7513,2.2,0,0,1,0,1
14358,235,300,7524,1.3,0,0,0,1,0
14359,216,300,4496,1.45,1,0,1,0,1
14360,128,300,8482,2.11,0,0,1,0,1
14361,249,300,4526,1.63,1,0,1,1,1
14362,133,300,4559,2.12,0,1,0,0,0
14363,243,300,4894,1.71,1,1,0,1,0
14364,120,300,6104,2.17,0,1,1,0,1
14365,264,300,6803,1.96,1,1,0,0,1
14366,235,300,6258,1.47,0,1,0,0,1
14367,272,300,3885,1.34,1,1,0,1,0
14368,211,300,4811,1.78,1,0,0,1,0
14369,188,300,3263,1.31,1,0,0,0,1
14370,229,300,5747,1.86,1,0,1,0,1
14371,272,300,8575,1.78,1,0,0,0,0
14372,164,300,5784,1.23,1,0,0,0,1
14373,236,300,4685,1.43,1,0,0,0,1
14374,175,300,8947,1.32,1,1,0,0,0
14375,123,300,8144,1.38,0,1,0,1,0
14376,209,300,7627,1.45,0,1,0,0,1
14377,172,300,7866,1.33,0,0,0,1,1
14378,131,300,8905,1.62,0,0,0,0,1
14379,249,300,8721,2.12,1,1,1,0,0
14380,240,300,5297,1.6,1,0,1,1,0
14381,233,300,7717,1.55,0,0,1,1,0
14382,144,300,8591,1.95,1,0,1,0,1
14383,168,300,7845,1.6,0,1,0,0,1
14384,217,300,8284,1.38,0,1,0,0,1
14385,266,300,6567,1.93,0,1,0,1,1
14386,174,300,6539,1.78,1,1,1,0,1
14387,167,300,4073,1.92,0,1,0,0,1
14388,216,300,3430,1.98,1,0,1,0,0
14389,164,300,5725,1.83,1,1,0,1,1
14390,207,300,4377,1.73,0,0,1,1,0
14391,249,300,7430,1.91,1,1,1,0,0
14392,231,300,7497,1.51,0,0,0,1,0
14393,172,300,7474,1.8,1,1,0,1,1
14394,234,300,8051,1.87,1,0,0,1,0
14395,200,300,4631,1.33,0,0,1,0,1
14396,160,300,7269,1.92,1,0,1,1,1
14397,124,300,4438,1.78,0,0,1,1,1
14398,210,300,7136,1.5,0,1,0,0,0
14399,120,300,7559,1.48,0,1,1,1,0
14400,272,300,7615,2.15,1,0,1,0,0
14401,142,300,7501,2.15,0,1,1,1,0
14402,189,300,4291,1.85,1,1,1,1,1
14403,130,300,8467,1.43,0,0,0,1,1
14404,175,300,3128,1.97,1,0,0,1,0
14405,226,300,7477,1.94,1,0,0,1,1
14406,278,300,7802,1.77,1,0,1,1,1
14407,171,300,6435,1.58,1,1,0,0,1
14408,237,300,7480,1.28,0,1,0,1,1
14409,227,300,3327,2.11,0,0,0,1,1
14410,209,300,7140,1.97,1,0,1,0,0
14411,243,300,3074,2.12,0,1,1,0,0
14412,280,300,7052,1.65,0,0,0,1,1
14413,209,300,6479,2.1,1,0,1,0,0
14414,121,300,6428,1.65,0,0,1,0,0
14415,239,300,6058,2.19,1,0,0,1,1
14416,257,300,5903,1.21,0,0,1,0,0
14417,275,300,4409,1.98,1,1,0,1,1
14418,235,300,6696,1.52,0,1,1,0,0
14419,159,300,5518,1.32,1,0,0,0,0
14420,240,300,7114,1.32,0,1,1,0,1
14421,259,300,4409,1.97,0,0,1,1,1
14422,147,300,4450,1.71,0,1,0,0,0
14423,261,300,7095,2.18,1,0,0,1,1
14424,231,300,4951,1.79,0,1,0,0,1
14425,122,300,4085,1.72,1,1,0,1,0
14426,157,300,3470,1.45,0,0,0,0,1
14427,175,300,4160,1.42,0,0,1,1,1
14428,212,300,7085,2.07,0,0,0,0,1
14429,160,300,6212,1.5,1,0,0,0,1
14430,240,300,6969,1.59,1,1,0,0,1
14431,214,300,6256,1.97,0,0,0,1,0
14432,260,300,6883,1.21,0,0,1,0,0
14433,147,300,8319,1.63,0,1,0,1,1
14434,133,300,6350,1.89,1,0,1,1,1
14435,173,300,4482,1.83,1,0,1,1,1
14436,136,300,5513,1.25,0,0,1,0,1
14437,153,300,6012,1.72,0,1,1,1,0
14438,175,300,7084,2.01,0,1,0,1,1
14439,235,300,8470,2.13,1,0,1,1,1
14440,278,300,5330,2.05,0,1,0,0,0
14441,145,300,4801,1.22,1,0,1,0,0
14442,231,300,4641,1.41,1,0,1,0,1
14443,233,300,7190,1.9,1,0,1,1,0
14444,184,300,6111,1.99,1,0,1,0,1
14445,270,300,7895,1.69,1,1,0,0,1
14446,178,300,4216,1.42,1,0,1,1,0
14447,207,300,5689,1.93,1,0,0,0,0
14448,141,300,6201,1.85,1,0,1,0,1
14449,275,300,4013,1.61,0,0,0,1,1
14450,165,300,3809,1.2,0,1,1,0,0
14451,231,300,7696,1.3,0,0,1,0,0
14452,261,300,7815,2.13,1,1,0,0,0
14453,165,300,7875,1.98,0,0,1,0,0
14454,263,300,6906,1.71,1,0,0,1,1
14455,148,300,7297,1.47,0,1,1,0,0
14456,172,300,4172,1.58,0,0,1,0,0
14457,241,300,4257,1.35,0,0,0,1,1
14458,258,300,7573,1.39,1,1,1,0,0
14459,233,300,6672,1.41,0,1,1,0,0
14460,193,300,8746,2.08,0,0,0,1,0
14461,275,300,6731,1.82,0,1,0,1,1
14462,126,300,8663,1.26,1,0,1,1,0
14463,252,300,3682,1.51,0,0,1,1,0
14464,177,300,4376,2.01,0,1,0,0,0
14465,137,300,4547,1.65,0,1,0,1,1
14466,180,300,3477,1.69,1,1,0,1,1
14467,239,300,3387,1.74,0,1,0,0,1
14468,273,300,6454,1.39,0,1,0,0,1
14469,154,300,4909,2.1,1,0,0,0,1
14470,157,300,7980,1.57,1,1,1,0,0
14471,271,300,4588,2.05,0,1,0,1,1
14472,146,300,5618,2.12,1,0,0,1,0
14473,171,300,8325,2.16,0,0,1,1,0
14474,197,300,8578,2.01,1,1,0,0,0
14475,252,300,7853,2.18,1,1,0,0,0
14476,226,300,7794,1.3,0,0,0,1,1
14477,231,300,6863,1.94,1,0,1,1,0
14478,124,300,8345,2.04,1,0,0,1,0
14479,214,300,6435,1.47,0,1,1,0,1
14480,144,300,4870,1.22,0,1,0,0,0
14481,125,300,4023,1.39,1,1,1,1,1
14482,129,300,7606,2.08,0,1,0,1,1
14483,273,300,6204,1.7,1,1,1,1,1
14484,274,300,5918,1.32,1,1,0,1,0
14485,231,300,5174,2.17,1,1,0,0,0
14486,228,300,7870,1.74,0,1,0,0,0
14487,177,300,3391,1.54,0,1,1,0,1
14488,248,300,7501,1.92,0,0,0,1,1
14489,275,300,7437,1.6,0,0,1,0,1
14490,217,300,4302,1.26,0,1,1,1,1
14491,216,300,5258,1.64,1,1,0,1,0
14492,176,300,7625,2.12,1,0,0,0,0
14493,145,300,6741,1.38,1,1,1,0,1
14494,248,300,8288,1.77,1,0,0,0,1
14495,154,300,7672,1.87,1,0,1,0,0
14496,273,300,4768,1.68,1,1,0,1,0
14497,211,300,8992,1.5,1,1,0,0,1
14498,241,300,4840,1.57,1,1,1,0,0
14499,223,300,7206,2.03,0,1,0,0,0
14500,270,300,6495,2.16,0,1,1,0,0
14501,227,300,4981,2.18,1,1,1,1,1
14502,204,300,8669,2.08,1,1,1,0,0
14503,124,300,4055,2.04,1,1,0,0,0
14504,179,300,4770,1.36,1,1,0,0,0
14505,210,300,8701,1.94,1,0,1,1,0
14506,198,300,3213,1.82,1,1,0,0,1
14507,264,300,5854,1.29,0,1,0,0,1
14508,159,300,8809,1.57,1,1,0,0,1
14509,183,300,8436,1.82,1,1,0,1,0
14510,201,300,4619,1.42,0,0,1,1,1
14511,166,300,8353,2.06,0,0,1,0,1
14512,164,300,3737,1.61,0,1,1,0,1
14513,195,300,4586,1.35,0,0,1,1,0
14514,275,300,7521,1.5,0,0,1,0,0
14515,280,300,3485,1.79,1,1,1,1,1
14516,233,300,7304,1.82,0,0,1,1,0
14517,132,300,7840,1.8,0,0,1,0,0
14518,181,300,4072,1.46,1,0,1,1,0
14519,230,300,4282,1.6,1,0,1,1,0
14520,205,300,6931,1.75,1,1,0,1,1
14521,278,300,4903,1.56,0,1,1,0,0
14522,278,300,7415,1.86,1,0,1,1,1
14523,181,300,3753,2.1,0,1,0,1,1
14524,145,300,8889,2.1,0,1,0,1,0
14525,186,300,7761,1.24,0,0,1,0,0
14526,277,300,7056,1.75,0,1,1,0,0
14527,179,300,4602,1.73,0,1,1,0,0
14528,210,300,7659,1.55,1,1,1,1,1
14529,234,300,4448,1.24,1,1,1,1,1
14530,239,300,6935,1.53,0,0,0,1,0
14531,148,300,5951,2.01,1,0,0,1,0
14532,185,300,3159,1.72,1,0,1,0,0
14533,219,300,7851,2.12,0,0,1,0,0
14534,243,300,4599,1.8,1,0,1,1,1
14535,279,300,6369,1.77,0,0,1,0,1
14536,193,300,7335,1.38,0,0,0,1,1
14537,267,300,8794,2.01,1,0,0,1,0
14538,216,300,5685,1.31,0,0,0,0,1
14539,263,300,5513,1.71,1,1,1,0,1
14540,160,300,6086,1.58,0,1,1,1,0
14541,172,300,4041,2.17,1,0,0,0,0
14542,235,300,3599,1.28,1,0,1,0,1
14543,267,300,4920,1.67,0,0,0,0,1
14544,140,300,3672,2.02,1,0,0,0,1
14545,159,300,8577,2.18,1,1,0,1,0
14546,176,300,6747,1.4,0,1,1,1,1
14547,165,300,3733,1.9,0,1,1,0,0
14548,126,300,3381,2.02,1,0,1,1,1
14549,216,300,3990,2.1,1,0,0,1,1
14550,198,300,3479,1.65,1,0,0,1,0
14551,267,300,4528,1.94,0,1,0,0,0
14552,142,300,5422,1.31,0,0,0,1,1
14553,155,300,6161,1.67,1,1,0,0,0
14554,272,300,4605,1.75,1,1,0,1,0
14555,259,300,5719,1.59,0,1,0,0,0
14556,168,300,4536,1.89,0,0,1,0,0
14557,181,300,3622,1.62,1,1,1,0,1
14558,233,300,7078,1.69,0,1,0,1,0
14559,243,300,5045,1.64,1,0,0,1,0
14560,159,300,3231,1.87,1,1,1,0,1
14561,150,300,6249,1.78,1,1,0,1,0
14562,222,300,4688,1.57,0,1,0,1,0
14563,176,300,6210,2.05,0,0,0,1,1
14564,237,300,8226,2.09,1,0,0,1,0
14565,226,300,7417,1.92,1,0,0,0,0
14566,184,300,8557,1.4,1,1,1,0,0
14567,244,300,3034,1.92,0,1,0,0,1
14568,157,300,8268,2.03,0,1,0,0,0
14569,134,300,3151,1.79,1,0,0,0,1
14570,130,300,3054,1.28,1,1,1,1,0
14571,228,300,5335,1.62,1,1,1,0,1
14572,247,300,3827,1.67,0,1,0,1,0
14573,238,300,8161,2.12,1,1,0,1,0
14574,215,300,4515,1.99,0,0,0,1,0
14575,128,300,6752,1.6,1,0,0,0,0
14576,228,300,5979,1.46,1,1,1,0,1
14577,173,300,6030,1.54,1,0,1,1,0
14578,267,300,5767,1.63,1,0,0,0,0
14579,171,300,8442,2.07,1,0,1,1,1
14580,191,300,6105,1.64,0,1,0,1,1
14581,248,300,3376,1.96,0,1,0,0,0
14582,216,300,6906,1.85,1,0,1,1,1
14583,243,300,5689,1.26,1,1,0,1,1
14584,210,300,7064,2.13,1,1,0,0,0
14585,247,300,8704,1.89,1,1,1,0,1
14586,145,300,6432,1.86,0,1,0,1,1
14587,181,300,8126,1.8,1,0,1,0,1
14588,130,300,6592,1.81,0,1,1,1,1
14589,159,300,6267,2.1,0,0,1,0,0
14590,139,300,3763,1.41,1,0,0,0,0
14591,120,300,8979,1.65,1,0,0,0,0
14592,260,300,5060,1.45,1,1,0,0,1
14593,151,300,4190,1.56,1,1,0,0,0
14594,178,300,8608,1.49,0,1,1,0,1
14595,279,300,7416,1.55,0,1,1,0,1
14596,142,300,3370,1.78,0,0,0,0,1
14597,155,300,3544,1.23,1,1,1,0,0
14598,138,300,7045,1.37,1,0,1,1,1
14599,270,300,4259,1.9,1,1,0,1,1
14600,125,300,4024,1.7,1,1,0,0,1
14601,227,300,4124,2.1,0,1,1,0,1
14602,144,300,7301,2.14,0,1,0,1,0
14603,271,300,4000,2.01,1,1,0,1,0
14604,144,300,7707,2.01,0,0,0,1,0
14605,177,300,6767,1.59,1,0,0,0,1
14606,125,300,6841,1.37,1,0,0,0,1
14607,280,300,8816,1.28,0,0,1,1,1
14608,279,300,6175,1.61,0,0,1,0,1
14609,150,300,8846,1.35,0,0,1,1,0
14610,146,300,6369,1.58,1,0,0,1,1
14611,178,300,5078,1.46,0,1,1,1,0
14612,279,300,3677,1.57,1,1,0,1,1
14613,273,300,3024,1.54,1,0,0,0,0
14614,222,300,8218,1.71,1,1,1,0,1
14615,124,300,3537,1.45,1,0,0,0,0
14616,195,300,4338,1.91,0,0,1,1,0
14617,224,300,5965,1.68,0,1,0,0,0
14618,185,300,6987,1.24,1,0,1,0,0
14619,193,300,7643,1.26,0,0,0,1,0
14620,176,300,4152,1.51,0,1,1,1,0
14621,203,300,8465,1.94,1,1,0,1,1
14622,256,300,6042,2.12,0,1,0,0,0
14623,235,300,4092,1.43,1,1,0,0,1
14624,189,300,5768,1.46,1,1,1,1,0
14625,244,300,5198,2.05,1,0,0,0,0
14626,155,300,3525,1.86,1,0,0,1,0
14627,213,300,8864,1.46,0,0,0,0,1
14628,224,300,3922,1.38,1,1,1,0,0
14629,225,300,7184,1.83,1,0,0,0,0
14630,277,300,5703,1.35,0,1,1,1,1
14631,160,300,6914,1.92,1,0,1,1,1
14632,171,300,3232,1.52,0,1,0,1,1
14633,236,300,4667,1.7,1,0,0,1,0
14634,265,300,7228,2.04,1,1,1,1,1
14635,128,300,5030,1.57,0,1,0,1,0
14636,243,300,7710,1.77,1,1,0,1,1
14637,253,300,3879,1.79,0,0,1,0,1
14638,278,300,6602,1.84,1,1,1,0,1
14639,252,300,6954,1.96,1,1,0,1,1
14640,160,300,5923,1.41,1,1,0,0,0
14641,165,300,7445,1.35,0,0,1,0,1
14642,246,300,3999,2.08,0,1,0,0,0
14643,175,300,5499,1.75,1,1,1,0,1
14644,121,300,6528,1.43,0,1,1,0,1
14645,159,300,3311,1.34,0,0,0,1,0
14646,189,300,5759,2.09,0,0,1,1,0
14647,150,300,3332,1.48,0,0,0,0,1
14648,193,300,5495,2.06,0,0,1,1,1
14649,136,300,3589,1.52,0,1,1,1,1
14650,121,300,8737,1.84,0,0,0,0,1
14651,193,300,7339,1.9,0,1,0,0,1
14652,258,300,8578,1.48,1,1,0,1,0
14653,242,300,8992,1.27,1,1,1,0,0
14654,238,300,5514,1.28,0,0,0,0,1
14655,199,300,8483,1.4,1,1,0,1,1
14656,123,300,3877,1.85,0,1,1,1,1
14657,280,300,4170,1.34,1,1,0,1,0
14658,230,300,3914,1.56,0,1,1,0,1
14659,188,300,5413,2.14,1,0,1,0,1
14660,172,300,5528,1.82,0,1,1,0,0
14661,227,300,4340,2.12,1,0,0,1,0
14662,191,300,7290,2.2,1,0,0,0,1
14663,164,300,5785,1.89,0,1,0,1,0
14664,227,300,8868,1.93,0,1,0,0,1
14665,141,300,8753,1.72,0,0,0,1,1
14666,162,300,6891,2.05,0,1,1,0,1
14667,195,300,8217,1.33,1,1,0,1,1
14668,241,300,6731,1.72,0,0,0,1,0
14669,182,300,8784,1.75,1,0,1,1,0
14670,178,300,8950,2.16,1,0,0,0,0
14671,240,300,6818,1.59,0,1,1,0,0
14672,213,300,6995,2.11,0,1,0,0,0
14673,175,300,4690,1.95,1,1,0,1,0
14674,132,300,7355,1.44,0,0,1,0,0
14675,217,300,5145,1.88,1,0,0,0,0
14676,145,300,6541,1.2,0,0,1,0,0
14677,242,300,5540,1.97,1,1,0,1,1
14678,244,300,7457,1.73,0,1,1,1,1
14679,245,300,4626,1.2,1,0,0,0,0
14680,232,300,6228,1.26,0,1,1,1,0
14681,219,300,5551,1.73,1,0,0,1,1
14682,196,300,8424,2.17,0,0,1,0,1
14683,259,300,4306,1.42,0,0,1,0,1
14684,257,300,4982,1.85,0,0,1,1,1
14685,247,300,6256,1.47,0,0,0,1,0
14686,180,300,8044,1.63,0,1,1,0,0
14687,234,300,4146,1.4,1,0,1,0,0
14688,254,300,5941,1.82,1,0,1,0,0
14689,215,300,7177,1.96,0,0,0,1,1
14690,211,300,6951,1.75,0,0,1,1,0
14691,231,300,3777,1.97,0,0,0,1,0
14692,125,300,7042,1.71,1,0,1,1,0
14693,222,300,5344,1.79,1,1,1,1,0
14694,130,300,6320,2.02,1,0,0,0,1
14695,197,300,4728,1.64,1,0,0,1,0
14696,170,300,8526,1.56,0,0,1,0,1
14697,145,300,4512,2.1,1,1,1,1,0
14698,278,300,6104,1.8,0,1,1,1,0
14699,148,300,8238,2.19,0,1,0,0,1
14700,239,300,6261,1.81,1,0,1,1,0
14701,245,300,7987,1.6,1,0,0,1,0
14702,272,300,6116,1.81,0,1,1,1,1
14703,219,300,6245,2.09,0,0,0,1,1
14704,177,300,6420,2.12,1,1,0,1,0
14705,257,300,3597,2.16,1,1,1,0,0
14706,263,300,6708,1.31,1,1,1,1,1
14707,168,300,4992,1.43,1,1,1,1,1
14708,198,300,7155,1.53,1,0,0,1,0
14709,187,300,5216,2.0,0,1,0,0,0
14710,264,300,6492,1.39,1,1,1,1,0
14711,143,300,4683,1.53,0,1,0,0,0
14712,152,300,3809,1.83,1,1,1,1,1
14713,252,300,6188,1.89,0,1,1,1,1
14714,154,300,7574,1.29,0,0,0,0,1
14715,213,300,8486,1.91,0,1,1,1,1
14716,246,300,3893,2.15,0,1,1,0,0
14717,215,300,5823,1.83,0,0,1,1,0
14718,207,300,7036,1.28,0,1,0,1,0
14719,151,300,8806,1.75,0,0,1,0,0
14720,149,300,3040,1.6,1,1,1,1,0
14721,123,300,8182,1.33,0,1,1,0,1
14722,220,300,5056,1.7,1,1,0,0,1
14723,229,300,5312,1.36,0,0,0,1,1
14724,137,300,6800,1.3,0,1,1,0,1
14725,125,300,5218,1.72,1,1,1,0,1
14726,238,300,5382,1.54,0,1,1,0,1
14727,180,300,3857,1.33,1,0,1,1,0
14728,164,300,5209,1.67,0,1,1,0,0
14729,216,300,4697,1.79,0,0,1,0,0
14730,254,300,6883,1.72,0,0,0,1,0
14731,194,300,3719,1.89,1,1,1,0,1
14732,180,300,7405,1.53,1,0,0,0,0
14733,241,300,6149,2.13,1,0,1,0,0
14734,141,300,7872,1.95,0,0,0,0,1
14735,127,300,6595,1.25,1,0,0,0,0
14736,250,300,8147,2.0,0,1,0,1,1
14737,229,300,5715,1.97,0,0,1,0,1
14738,265,300,4037,1.53,1,0,0,0,1
14739,132,300,6059,2.17,1,0,1,1,1
14740,126,300,7121,1.93,0,0,1,0,0
14741,276,300,7671,1.29,1,0,0,1,0
14742,274,300,4336,1.6,0,1,0,0,0
14743,123,300,8225,1.45,1,1,0,0,1
14744,180,300,8751,1.64,0,0,1,0,0
14745,123,300,4234,2.07,1,1,1,1,0
14746,204,300,7445,1.82,0,0,0,1,0
14747,237,300,5538,1.4,0,1,0,0,1
14748,140,300,6728,1.98,1,1,0,0,1
14749,129,300,6383,1.54,1,1,1,0,0
14750,237,300,4253,2.13,1,0,0,0,1
14751,183,300,8526,1.34,1,1,1,1,0
14752,278,300,3510,1.78,1,0,0,1,1
14753,255,300,3595,1.89,0,0,0,1,1
14754,260,300,3767,1.73,1,1,1,1,0
14755,258,300,7715,1.97,0,0,1,0,0
14756,182,300,8220,1.51,1,1,1,1,0
14757,169,300,3787,1.94,0,1,1,1,1
14758,182,300,7490,2.1,0,1,1,0,1
14759,236,300,6665,1.48,1,0,0,1,1
14760,230,300,8802,2.02,0,1,0,0,0
14761,218,300,4385,2.08,0,1,1,1,0
14762,149,300,5488,1.93,0,1,1,0,0
14763,268,300,5241,1.36,0,0,1,0,0
14764,167,300,4511,1.97,1,0,0,1,0
14765,127,300,6282,1.48,1,0,0,0,0
14766,233,300,5249,1.24,1,1,1,1,0
14767,206,300,4363,1.73,1,1,1,1,1
14768,134,300,4535,1.57,1,0,1,0,1
14769,209,300,5127,1.4,0,0,1,1,1
14770,171,300,6634,2.0,0,0,0,1,0
14771,220,300,5243,1.82,0,0,1,0,1
14772,243,300,3018,1.51,1,0,0,0,0
14773,140,300,5998,1.67,1,0,0,1,0
14774,131,300,7554,1.61,1,1,1,0,0
14775,148,300,6086,1.6,0,0,1,0,0
14776,194,300,7759,1.5,1,1,0,0,0
14777,198,300,3001,2.14,1,0,0,0,0
14778,131,300,4233,1.91,0,1,0,1,0
14779,136,300,3481,1.62,0,0,1,0,1
14780,237,300,3604,1.87,1,1,0,0,1
14781,259,300,4452,1.4,1,1,0,0,0
14782,264,300,5788,1.54,1,0,1,0,1
14783,252,300,5365,1.6,0,0,1,1,1
14784,131,300,8320,1.72,1,1,1,1,1
14785,256,300,4834,1.36,0,0,0,0,1
14786,197,300,8669,2.0,1,0,0,1,1
14787,124,300,6105,2.0,0,0,1,1,0
14788,220,300,5367,1.8,1,1,0,1,0
14789,261,300,5714,1.97,1,0,0,1,1
14790,198,300,6026,1.32,1,0,0,1,0
14791,194,300,4865,1.22,0,1,0,1,0
14792,228,300,4501,2.0,0,1,0,0,0
14793,220,300,6774,2.12,0,1,1,0,1
14794,179,300,6360,1.95,1,0,1,0,1
14795,146,300,6898,1.56,1,1,0,0,1
14796,128,300,7924,1.67,1,0,0,0,0
14797,222,300,3333,2.18,1,1,0,0,0
14798,180,300,5623,1.27,1,1,1,0,1
14799,147,300,6704,1.22,1,1,1,0,0
14800,123,300,3642,1.65,1,1,0,1,1
14801,212,300,5073,1.85,1,1,1,0,1
14802,208,300,5076,1.72,1,0,0,0,0
14803,217,300,6746,1.96,1,1,1,1,1
14804,245,300,5822,1.51,0,0,1,0,1
14805,190,300,5858,1.32,1,0,1,1,1
14806,154,300,6499,2.01,1,0,0,1,1
14807,243,300,3534,2.05,1,1,0,1,0
14808,239,300,8008,2.11,0,0,0,0,1
14809,248,300,7865,1.98,0,1,1,1,1
14810,223,300,6444,2.05,1,1,0,1,0
14811,155,300,4596,1.61,0,1,0,0,1
14812,147,300,3475,1.23,1,0,0,0,1
14813,247,300,5696,1.83,1,1,1,0,1
14814,150,300,5165,1.63,0,1,1,1,0
14815,183,300,5277,1.55,1,1,0,0,1
14816,231,300,7503,1.87,0,0,1,0,1
14817,134,300,7035,2.06,0,1,0,0,0
14818,233,300,6616,1.81,0,0,0,1,0
14819,257,300,3451,1.82,1,1,0,0,0
14820,187,300,4284,2.17,0,0,0,1,0
14821,181,300,7088,1.58,0,0,0,0,1
14822,185,300,5732,2.05,0,1,1,0,1
14823,251,300,5195,1.63,1,0,1,0,0
14824,223,300,3779,1.44,0,1,1,1,0
14825,148,300,8713,1.95,0,0,1,1,1
14826,182,300,7285,2.05,0,0,0,0,1
14827,129,300,4624,1.67,0,0,1,0,1
14828,193,300,6507,1.47,1,1,0,1,1
14829,205,300,6959,1.62,0,0,1,1,0
14830,191,300,3259,1.27,0,0,0,1,1
14831,222,300,8230,2.09,0,1,0,0,1
14832,279,300,4215,1.42,0,1,0,0,1
14833,250,300,3839,2.07,1,0,0,1,1
14834,163,300,8284,1.61,1,0,1,0,1
14835,264,300,3939,1.81,0,1,0,0,1
14836,145,300,4598,1.55,1,0,0,0,1
14837,158,300,5782,2.18,0,1,0,1,1
14838,185,300,4413,1.72,1,0,0,1,1
14839,134,300,4635,1.45,1,0,0,1,0
14840,218,300,7241,1.84,0,1,0,1,1
14841,162,300,5025,1.3,0,1,0,1,0
14842,143,300,3235,1.29,0,1,0,0,0
14843,258,300,7848,1.49,0,1,1,1,0
14844,159,300,3711,1.58,0,1,1,1,0
14845,223,300,8351,1.44,0,1,0,1,0
14846,224,300,8094,1.63,1,0,0,0,1
14847,208,300,6074,1.23,0,1,1,1,0
14848,170,300,8556,1.84,1,0,0,1,0
14849,263,300,3553,1.72,0,0,1,1,1
14850,127,300,3202,1.5,1,1,1,1,1
14851,186,300,3444,1.76,0,0,1,1,1
14852,245,300,8746,1.87,0,0,0,0,1
14853,221,300,5334,1.31,0,1,1,1,0
14854,208,300,7401,1.44,1,1,1,0,0
14855,155,300,7219,1.65,1,0,0,0,1
14856,125,300,8374,1.74,1,1,1,0,0
14857,271,300,5143,2.03,0,1,0,1,1
14858,223,300,6398,1.62,0,1,0,0,1
14859,280,300,5292,1.78,1,1,0,0,1
14860,192,300,6400,2.12,0,1,0,0,1
14861,188,300,5996,2.15,0,1,0,1,1
14862,262,300,4656,1.47,0,0,1,1,0
14863,279,300,4168,1.37,0,0,1,0,0
14864,135,300,5558,1.98,0,1,1,0,1
14865,241,300,4333,2.15,1,1,1,1,1
14866,213,300,6469,1.96,0,1,0,0,1
14867,175,300,8265,1.79,0,1,1,0,1
14868,280,300,8851,1.25,0,0,0,1,1
14869,272,300,4830,1.56,0,0,1,1,1
14870,217,300,3530,1.72,1,1,1,1,1
14871,280,300,3085,2.19,1,0,1,0,0
14872,266,300,3691,2.04,0,0,1,0,0
14873,265,300,6241,1.54,0,0,0,1,0
14874,270,300,7380,1.81,0,1,1,0,1
14875,192,300,7903,1.23,1,0,0,1,1
14876,129,300,4790,1.6,1,0,0,0,0
14877,148,300,3155,1.27,1,0,0,0,0
14878,148,300,6877,1.49,1,0,0,0,0
14879,192,300,4079,1.33,0,0,1,0,0
14880,233,300,5237,1.63,0,0,0,1,0
14881,247,300,4002,1.62,1,1,1,0,1
14882,269,300,5849,1.74,1,0,1,1,1
14883,239,300,3378,1.47,1,1,0,0,1
14884,170,300,8833,1.86,0,1,1,1,0
14885,190,300,5834,1.57,0,1,0,1,0
14886,246,300,4187,1.55,1,1,1,1,0
14887,260,300,4870,1.42,1,1,0,0,1
14888,158,300,7054,1.57,1,1,1,0,0
14889,144,300,5258,1.34,1,0,0,0,0
14890,160,300,7723,2.02,0,1,1,0,1
14891,227,300,6433,1.38,0,1,0,1,0
14892,122,300,7314,1.38,0,1,0,1,0
14893,220,300,6927,1.27,0,0,1,1,0
14894,235,300,8554,1.45,0,1,0,0,1
14895,272,300,8185,1.31,0,0,1,0,1
14896,209,300,3521,1.36,0,0,0,1,1
14897,125,300,4679,1.61,1,0,1,1,0
14898,209,300,5538,1.58,1,1,0,1,1
14899,166,300,7462,1.39,0,0,0,0,1
14900,141,300,8472,1.56,0,0,0,1,1
14901,252,300,4190,1.93,1,1,0,0,1
14902,135,300,7921,2.02,0,0,1,1,0
14903,259,300,8041,2.17,0,1,0,0,1
14904,185,300,8777,1.83,1,0,1,0,1
14905,162,300,3497,1.68,0,1,0,1,0
14906,255,300,7521,1.4,0,1,1,0,0
14907,165,300,8801,1.77,0,1,1,1,1
14908,155,300,6847,1.65,0,0,0,1,0
14909,206,300,6137,1.39,0,1,1,0,0
14910,191,300,4028,1.9,0,0,1,1,0
14911,149,300,4055,1.44,1,0,1,0,1
14912,246,300,4408,1.94,1,0,0,0,0
14913,178,300,8652,1.56,0,0,1,1,0
14914,258,300,8578,2.18,0,0,1,1,0
14915,280,300,5788,1.24,1,0,0,1,1
14916,251,300,5578,1.61,0,1,0,1,0
14917,167,300,4847,1.43,1,1,0,1,0
14918,248,300,6234,2.15,0,0,1,1,1
14919,192,300,6081,2.12,0,0,1,1,0
14920,135,300,5980,1.86,0,0,1,0,1
14921,245,300,5941,1.74,0,1,0,0,0
14922,198,300,3264,1.23,0,0,1,1,1
14923,218,300,4105,1.83,1,0,0,1,1
14924,228,300,3706,1.91,0,1,0,0,0
14925,131,300,8024,1.7,0,0,1,0,1
14926,187,300,3893,1.72,1,0,1,1,0
14927,277,300,8893,2.05,0,0,0,0,1
14928,154,300,8264,1.49,0,0,0,1,0
14929,146,300,4410,2.17,1,1,0,1,1
14930,198,300,8377,1.44,1,1,0,0,1
14931,127,300,5255,1.63,1,0,0,1,0
