sample_id,current_usage_mw,avg_usage_last_year,peak_demand_mw,grid_stability,renewable_percentage
15591,1187.39,936.34,1107.47,81.83,20.83
15592,697.55,983.05,967.07,86.13,17.29
15593,671.6,875.69,1470.56,88.61,16.7
15594,1001.77,826.68,1403.44,77.32,31.32
15595,675.91,986.74,981.07,94.7,23.24
15596,974.13,908.09,1206.71,82.04,24.47
15597,627.38,1055.2,1281.52,99.92,19.77
15598,835.71,996.02,1272.2,97.33,10.86
15599,1103.78,751.35,1491.64,76.74,16.29
15600,1056.16,750.51,1159.74,82.35,36.27
15601,802.34,1090.33,1122.97,88.59,20.9
15602,1229.15,754.73,1013.16,84.28,17.9
15603,656.43,1034.32,1189.29,79.34,30.24
15604,923.8,1051.78,945.34,78.14,29.05
15605,951.83,852.27,1253.61,91.53,17.3
15606,690.0,1009.11,1215.55,96.0,18.4
15607,1284.52,1058.93,1479.79,92.4,23.27
15608,687.74,701.18,1057.72,80.82,24.96
15609,1230.36,771.71,1318.63,94.46,22.78
15610,765.92,821.12,1371.9,92.37,33.1
15611,1192.94,894.35,961.48,90.9,32.4
15612,1042.64,801.83,996.15,79.58,30.5
15613,920.64,954.56,1073.97,78.25,37.4
15614,1083.56,1067.13,1337.15,94.51,34.33
15615,1111.28,890.85,1324.9,85.32,29.82
15616,1213.48,793.61,1134.15,85.4,14.14
15617,828.45,963.23,1441.0,83.72,31.84
15618,1169.32,974.64,1493.11,88.39,39.98
15619,707.15,1004.79,1268.84,97.21,38.03
15620,1050.07,1058.67,1433.93,93.48,34.43
15621,695.58,948.98,1177.15,92.02,12.09
15622,651.09,853.95,1485.84,96.87,19.73
15623,1045.79,854.96,933.55,77.95,26.13
15624,748.25,752.22,1232.28,95.44,31.5
15625,1174.79,960.85,932.57,92.06,34.69
15626,863.13,751.74,1260.91,81.53,11.04
15627,1076.03,892.78,1117.27,98.46,21.72
15628,935.4,1037.0,1391.12,91.41,22.74
15629,1280.94,961.96,1201.24,91.27,26.08
15630,1240.87,955.2,943.45,94.66,20.13
15631,1087.94,1081.73,1303.54,89.66,15.62
15632,1001.94,1075.42,1351.94,83.0,34.83
15633,858.35,733.23,1061.09,76.37,17.2
15634,1251.91,884.43,1316.19,86.71,31.01
15635,1194.23,765.96,1159.52,80.14,32.05
15636,652.27,982.96,1444.33,93.91,37.68
15637,769.84,830.46,1113.22,91.8,22.7
15638,641.8,923.9,1354.44,92.16,25.93
15639,1117.2,900.2,1499.59,78.53,22.68
15640,1190.05,1088.75,1158.35,97.52,39.33
15641,746.77,1077.91,1228.18,82.11,26.86
15642,927.04,818.5,1440.02,89.07,35.88
15643,780.11,796.31,1122.32,81.44,37.05
15644,765.46,858.49,1456.14,93.53,15.49
15645,905.19,1042.97,948.35,78.18,23.67
15646,987.96,831.52,941.22,92.69,20.8
15647,1094.33,1036.59,1335.66,79.6,36.09
15648,1244.83,803.15,1027.46,95.1,19.0
15649,700.53,823.14,935.37,97.32,23.98
15650,900.18,1082.12,1477.88,95.43,35.55
15651,1264.5,885.69,1247.91,98.6,13.48
15652,1051.13,897.61,947.7,97.29,29.45
15653,1170.88,843.06,1148.92,94.16,35.54
15654,1112.49,729.86,903.13,83.85,23.87
15655,680.54,1074.0,1287.37,93.68,10.58
15656,642.08,717.98,1033.27,78.62,26.97
15657,1027.93,832.31,1144.41,93.05,23.11
15658,974.85,963.01,1219.73,76.11,23.71
15659,1103.8,1085.06,1331.5,96.56,17.89
15660,1173.82,761.95,1088.31,90.04,34.93
15661,775.06,998.46,1475.12,96.07,18.59
15662,1210.56,897.66,1309.78,92.71,13.54
15663,621.45,851.17,940.95,75.97,39.93
15664,943.25,1079.33,1339.01,81.23,26.23
15665,755.7,1005.73,917.43,90.37,36.47
15666,1135.47,1093.25,958.9,79.22,32.66
15667,1103.77,1061.44,1326.73,89.1,13.42
15668,832.12,1001.74,1198.57,87.06,18.28
15669,784.31,911.23,929.4,99.05,27.71
15670,1297.86,921.26,1419.18,75.37,29.56
15671,793.67,959.38,1074.74,80.01,26.53
15672,1249.46,760.62,1303.15,99.66,38.85
15673,1186.4,971.0,1361.61,99.78,33.41
15674,697.69,882.02,1065.04,81.66,37.49
15675,1064.18,852.28,982.91,78.08,34.24
15676,1160.6,802.36,1484.87,76.2,17.57
15677,734.58,914.54,1448.74,99.4,36.61
15678,1183.78,1003.63,1235.02,76.46,12.11
15679,820.88,740.94,1375.81,94.06,24.24
15680,893.06,970.95,1258.91,85.92,29.79
15681,1106.76,948.58,1463.77,92.19,33.94
15682,841.55,723.81,1094.9,90.0,38.45
15683,1128.48,1069.69,1387.1,87.2,37.89
15684,853.17,1034.41,1418.73,75.41,29.62
15685,708.69,843.33,983.52,76.85,25.14
15686,868.02,1024.66,1371.22,96.51,17.01
15687,661.45,853.12,1191.85,83.63,34.13
15688,1190.88,996.07,1290.21,96.39,37.91
15689,624.4,951.65,1490.24,92.99,19.21
15690,695.91,748.53,1172.38,75.83,10.57
15691,833.68,821.73,1268.89,92.08,21.09
15692,762.16,908.89,1130.77,93.83,37.83
15693,942.1,815.68,1419.32,92.47,21.13
15694,1070.31,879.82,1398.6,86.39,29.11
15695,648.91,998.71,1013.33,97.87,17.52
15696,855.51,806.53,1213.33,90.44,39.51
15697,1140.15,827.27,1265.68,90.81,11.92
15698,958.19,1078.44,975.15,96.04,29.56
15699,650.51,1083.65,1356.24,92.22,12.96
15700,873.46,919.36,953.02,76.7,33.03
15701,966.83,759.09,1192.29,80.55,39.38
15702,915.07,1068.33,1036.11,98.53,21.33
15703,986.41,833.85,1393.23,87.58,10.95
15704,716.43,1070.74,1190.6,75.56,20.76
15705,795.99,1018.0,1160.09,81.12,13.65
15706,641.17,704.45,915.25,95.21,39.64
15707,1098.01,1099.92,948.22,77.48,37.06
15708,902.17,810.89,1435.73,90.42,36.07
15709,668.05,734.21,1090.0,98.69,33.55
15710,810.44,1003.77,1357.0,75.92,13.63
15711,671.88,865.99,1328.12,89.71,29.72
15712,1261.69,801.15,1117.25,96.34,13.09
15713,877.81,881.87,1170.56,95.98,34.38
15714,952.41,1060.81,1474.32,89.19,17.13
15715,1195.53,1058.19,1110.05,81.0,16.82
15716,1037.09,916.52,1189.05,78.03,10.68
15717,814.24,835.09,1343.69,97.57,34.31
15718,1059.14,740.6,1455.57,87.31,11.37
15719,1269.75,1041.44,987.13,83.75,14.83
15720,1142.05,1069.64,1349.32,88.44,27.57
15721,1104.81,838.11,1286.61,90.38,32.33
15722,1035.06,758.47,1132.9,92.92,38.88
15723,980.4,742.89,1000.26,87.22,35.43
15724,1179.89,943.91,1051.33,87.03,24.6
15725,767.43,762.27,1228.12,96.89,35.05
15726,1223.84,724.43,1003.07,96.17,19.9
15727,1156.1,1008.15,932.46,83.95,33.26
15728,902.58,895.01,945.31,89.41,15.47
15729,1048.72,982.74,1138.44,86.44,29.08
15730,662.49,713.41,1005.26,84.23,13.64
15731,1273.95,787.28,1465.35,94.66,10.09
15732,652.8,1030.86,1172.76,96.14,29.82
15733,613.68,813.62,1039.24,82.68,33.31
15734,1036.85,956.06,928.84,79.0,39.62
15735,1278.06,957.88,1446.5,86.43,16.02
15736,651.57,744.71,1273.42,87.43,15.04
15737,1120.43,919.95,941.09,89.7,13.66
15738,820.36,1067.23,1425.6,79.04,31.13
15739,1186.92,790.87,983.16,77.91,31.23
15740,713.94,1005.74,1334.37,98.75,21.13
15741,748.2,1067.26,1416.05,92.12,12.29
15742,1030.28,972.24,1341.97,93.54,30.89
15743,604.95,705.26,1400.75,83.94,39.17
15744,609.92,729.56,1269.53,88.66,33.53
15745,770.82,753.69,1331.58,99.69,35.17
15746,714.92,938.77,1470.68,85.55,13.29
15747,1049.65,914.32,1106.02,95.05,14.72
15748,882.55,712.69,1457.77,75.17,37.51
15749,757.5,1074.76,930.99,93.09,39.22
15750,833.29,952.47,1368.81,95.02,25.54
15751,728.27,993.02,1126.62,85.42,23.39
15752,748.31,812.62,1472.04,79.15,36.0
15753,781.95,873.73,1132.93,98.68,22.64
15754,991.78,917.26,935.13,91.93,29.59
15755,691.95,922.06,1355.31,82.92,35.99
15756,1209.04,1014.36,1241.53,87.53,17.01
15757,627.06,827.47,1053.39,96.34,28.69
15758,1254.21,923.53,1104.35,81.76,37.74
15759,687.3,1012.35,933.54,99.14,24.75
15760,935.03,909.65,1366.71,77.82,19.51
15761,1206.14,958.32,1101.47,94.38,36.04
15762,1103.18,972.4,1425.05,91.83,21.29
15763,1015.91,793.91,1259.45,91.06,28.45
15764,637.93,1024.02,949.56,97.13,27.13
15765,898.07,704.87,1397.15,92.86,21.38
15766,1126.9,871.71,1305.86,86.7,38.0
15767,1010.69,743.23,1337.56,77.23,38.87
15768,952.7,1061.41,1190.18,97.54,35.2
15769,732.33,913.72,1291.85,75.34,23.2
15770,743.21,1098.1,1242.27,84.88,31.63
15771,958.32,915.95,1196.19,96.06,21.2
15772,636.53,923.56,1349.15,75.55,33.59
15773,847.63,979.41,977.03,93.03,37.3
15774,1101.51,1088.94,1387.48,79.92,32.44
15775,745.3,1064.56,1365.32,77.26,37.8
15776,1168.7,1077.29,1220.54,85.74,17.37
15777,1286.73,1085.74,1372.9,75.48,23.02
15778,1025.81,952.24,1222.8,87.56,10.05
15779,600.14,856.22,955.91,84.51,17.51
15780,1064.13,801.03,1381.8,89.77,28.64
15781,957.68,927.29,1473.14,99.57,30.45
15782,741.82,861.35,990.67,90.55,16.42
15783,883.15,997.58,1494.07,92.93,27.47
15784,760.34,763.66,1099.41,82.82,38.4
15785,802.52,956.36,1150.66,82.27,15.18
15786,1128.8,858.06,923.23,99.13,29.62
15787,1168.31,760.36,1475.42,93.54,15.91
15788,1160.9,1045.95,921.03,91.33,38.81
15789,1283.04,855.86,1170.53,88.37,27.67
15790,1077.52,864.43,1336.14,90.08,16.9
15791,1094.45,976.04,1275.88,94.61,36.42
15792,706.44,705.35,1371.5,76.72,29.52
15793,1220.77,718.26,1263.52,93.13,15.99
15794,881.51,715.05,1483.83,85.31,34.03
15795,1102.56,700.35,1019.06,96.66,19.13
15796,1162.82,1087.56,1424.81,94.98,16.84
15797,885.23,758.57,1391.29,88.65,13.11
15798,897.45,740.22,931.42,85.64,17.07
15799,842.19,993.7,1204.73,87.71,23.07
15800,1147.45,701.91,987.07,76.36,32.54
15801,904.14,996.84,1204.22,92.21,10.34
15802,904.26,864.11,1031.82,94.61,10.98
15803,1008.57,1027.12,1128.67,88.61,13.3
15804,711.65,855.91,1498.26,80.29,30.78
15805,896.12,847.72,1117.68,85.04,37.35
15806,959.14,1020.2,1390.35,91.59,19.68
15807,833.67,839.01,1198.0,97.12,16.33
15808,730.78,1016.58,1331.35,83.0,20.92
15809,612.37,1030.74,1309.08,89.36,27.21
15810,1009.93,1048.99,1223.46,89.91,24.56
15811,947.02,1099.61,1497.3,79.65,35.35
15812,637.22,702.49,1202.21,76.75,35.82
15813,965.02,960.36,1074.92,81.45,31.02
15814,1110.69,813.82,1157.29,89.99,12.6
15815,1159.42,852.36,1269.22,91.19,23.06
15816,778.4,733.09,1066.11,77.3,30.1
15817,1113.42,971.9,1368.09,77.45,39.73
15818,993.64,737.18,1209.35,78.23,33.8
15819,617.74,993.23,911.25,92.26,29.7
15820,805.56,928.49,980.93,75.96,19.54
15821,1257.4,1039.95,1361.22,76.45,37.52
15822,1259.95,878.14,1206.73,93.63,30.67
15823,747.77,880.77,1238.64,85.36,32.86
15824,995.69,868.86,1047.8,89.45,26.25
15825,720.09,917.38,980.35,89.1,14.46
15826,1010.19,737.86,1021.71,76.64,38.34
15827,798.93,887.19,1097.33,83.0,28.28
15828,1076.69,716.25,968.48,78.43,21.15
15829,984.6,1020.51,1355.93,97.54,36.43
15830,718.52,766.97,1262.16,84.22,37.37
15831,1033.29,1073.63,1127.03,92.85,20.3
15832,1167.87,985.36,1098.8,91.07,39.05
15833,696.51,723.2,1473.28,98.31,34.91
15834,643.3,817.41,1263.51,93.56,29.97
15835,695.18,731.66,1437.94,77.77,21.28
15836,668.86,1039.05,1389.46,81.03,16.94
15837,1297.86,916.6,1263.44,98.3,30.66
15838,1210.44,1065.54,958.92,90.49,19.65
15839,818.64,1008.07,1001.06,76.6,29.7
15840,1010.22,922.77,984.98,75.24,25.15
15841,697.65,776.3,1342.18,83.17,36.72
15842,1265.13,1074.49,1415.63,97.73,35.62
15843,967.17,1015.85,1037.88,85.56,16.72
15844,730.66,904.58,1473.24,81.32,37.24
15845,847.81,779.02,904.33,92.09,31.41
15846,1298.89,915.44,1384.89,95.37,31.73
15847,922.63,714.68,1362.05,83.43,35.61
15848,982.67,1022.39,969.56,85.2,10.93
15849,1224.81,838.73,1194.56,90.85,39.25
15850,1106.34,1099.02,983.96,80.45,35.58
15851,779.99,768.71,1108.6,90.26,21.11
15852,1293.22,787.26,1378.08,87.75,24.4
15853,804.22,898.99,1386.94,85.54,14.94
15854,1060.77,746.58,1440.51,89.32,31.73
15855,1065.55,1025.69,1169.59,96.5,29.06
15856,967.89,1085.83,1277.98,89.0,39.78
15857,1219.95,993.84,1284.68,96.19,32.3
15858,965.52,897.85,1421.67,75.89,25.2
15859,1209.98,964.18,1054.29,86.67,21.16
15860,840.21,711.47,1468.28,80.12,38.84
15861,652.52,969.74,1458.15,99.13,38.86
15862,858.3,1051.85,1139.04,92.19,24.08
15863,675.55,823.53,920.88,86.09,18.4
15864,987.9,897.38,1017.33,80.93,11.59
15865,825.45,732.45,1099.43,95.38,38.31
15866,871.37,940.93,1171.31,96.88,18.25
15867,1089.13,1099.27,1314.15,99.38,10.55
15868,1032.48,1007.31,1034.13,94.49,33.69
15869,895.26,789.29,1034.7,96.99,32.62
15870,922.64,767.24,1177.57,95.63,13.83
15871,1198.97,758.45,1154.25,84.72,16.32
15872,914.4,933.2,946.57,91.46,27.77
15873,1094.94,1056.08,1050.7,86.45,32.72
15874,660.97,1024.51,1471.7,97.56,27.85
15875,821.71,709.88,1490.56,89.77,28.62
15876,1072.06,874.31,986.95,84.31,27.9
15877,672.59,933.07,1322.59,97.51,39.26
15878,736.17,979.47,1084.99,80.19,16.02
15879,1158.98,1074.27,1468.4,80.3,28.51
15880,1150.94,912.24,1387.62,92.14,36.49
15881,941.29,796.27,1203.7,97.1,15.83
15882,879.84,1099.09,985.85,90.75,34.16
15883,644.93,1032.61,1131.08,91.86,28.08
15884,1288.54,948.09,1015.39,81.2,33.87
15885,879.76,939.02,1033.46,77.57,20.34
15886,810.76,1041.72,1389.53,76.92,39.5
15887,1099.12,824.22,1080.71,92.99,21.31
15888,896.09,796.97,1409.54,78.03,39.65
15889,1257.92,754.23,1192.34,80.54,13.17
15890,1221.25,850.35,1163.48,86.3,13.46
15891,1212.04,1093.42,993.18,95.17,26.49
15892,1013.99,787.13,960.24,88.93,39.2
15893,764.82,979.12,1477.27,99.4,21.66
15894,1278.91,834.74,955.99,81.51,21.05
15895,911.34,763.57,1460.17,98.23,34.43
15896,1013.31,800.63,1331.04,79.94,28.82
15897,1116.25,1069.45,1463.38,95.51,38.07
15898,1272.18,1053.68,1362.58,99.21,23.54
15899,974.31,920.35,932.48,78.43,26.25
15900,1200.35,824.79,1187.93,81.78,14.47
15901,1056.88,956.03,1214.0,81.26,16.01
15902,984.12,992.99,1260.6,94.08,24.77
15903,1078.87,932.27,949.96,86.67,12.42
15904,1081.11,1054.37,1444.91,84.43,20.35
15905,658.82,1017.32,1074.65,90.44,13.14
15906,666.55,1010.67,1447.24,93.0,19.93
15907,931.63,964.37,953.47,82.17,37.61
15908,836.31,1012.45,974.51,99.74,10.25
15909,619.31,1093.17,1227.61,81.77,10.95
15910,1045.61,955.12,966.64,79.76,38.11
15911,830.09,726.57,976.34,97.45,13.8
15912,1015.51,1074.75,1005.42,91.04,22.38
15913,817.29,1052.85,1252.65,77.97,24.12
15914,810.62,1094.74,1294.06,87.13,38.33
15915,1044.34,966.08,948.48,93.87,20.93
15916,944.61,786.36,1416.24,93.47,16.35
15917,1159.96,877.21,1089.85,89.78,16.72
15918,710.56,871.78,1488.39,81.24,10.71
15919,758.21,1028.94,1368.16,89.34,18.66
15920,1108.81,702.15,954.08,95.0,20.23
15921,1225.63,1004.49,1404.8,87.08,26.98
15922,1290.03,729.98,1185.81,98.96,31.02
15923,819.46,723.39,913.87,86.13,16.89
15924,1133.08,1031.26,1097.25,84.26,28.64
15925,1259.28,1003.07,1195.31,80.71,32.47
15926,632.56,818.74,1369.8,80.38,13.5
15927,1158.5,1096.04,919.45,89.9,27.05
15928,761.77,1003.45,1461.07,82.28,39.37
15929,1273.43,745.95,1196.09,88.7,37.81
15930,997.93,936.81,909.62,98.01,20.64
15931,788.61,760.09,969.7,87.42,14.2
15932,860.93,1008.98,1408.17,82.14,35.55
15933,907.79,894.61,966.71,82.11,37.52
15934,1141.09,968.79,1069.35,93.02,22.06
15935,702.66,936.89,1060.37,79.61,39.71
15936,777.21,1077.15,1295.52,81.62,12.91
15937,768.61,1098.98,1078.11,89.92,27.23
15938,905.19,1072.99,1001.97,92.74,39.91
15939,918.22,905.0,1116.27,78.99,21.68
15940,665.68,771.95,1425.01,95.33,26.1
15941,846.16,1044.39,1178.56,80.67,34.44
15942,1248.1,1088.88,1368.85,85.14,19.76
15943,1202.02,1071.41,1108.11,76.7,39.91
15944,910.34,1045.13,980.32,78.02,18.42
15945,1048.14,866.02,1425.65,79.36,28.36
15946,624.21,850.64,1322.85,84.64,36.58
15947,1082.33,904.42,1117.89,77.2,21.68
15948,1084.31,1063.08,1218.26,99.84,35.21
15949,1220.71,857.45,1450.64,93.44,17.46
15950,710.6,862.54,1381.36,96.71,20.77
15951,908.26,950.87,1182.39,94.54,21.2
15952,1028.14,1004.59,1073.92,91.48,36.97
15953,1228.76,869.59,1187.72,99.86,20.33
15954,994.66,786.35,1463.39,91.96,17.59
15955,859.31,724.27,1237.79,89.15,12.36
15956,1106.79,1093.19,1393.17,76.96,36.98
15957,765.81,893.12,1310.52,80.73,19.0
15958,836.21,1050.35,1351.69,75.58,19.75
15959,1029.52,896.62,998.02,95.25,13.29
15960,754.25,865.17,998.3,76.66,15.08
15961,920.74,844.63,1160.21,93.19,39.05
15962,631.74,798.72,1319.47,89.8,23.71
15963,957.0,1080.23,1295.63,84.0,11.06
15964,1077.59,942.77,938.83,88.02,19.13
15965,839.46,885.84,1106.15,92.23,13.59
15966,956.84,733.35,929.85,95.86,14.07
15967,817.38,906.27,1261.69,86.19,17.99
15968,609.96,911.97,1328.47,95.29,16.68
15969,776.23,965.74,1065.73,88.3,21.01
15970,946.7,1038.57,1024.29,79.45,28.02
15971,1068.95,732.76,1481.63,80.4,30.13
15972,1218.12,978.65,1032.6,98.6,19.97
15973,865.21,1055.61,1163.36,86.34,20.84
15974,1165.77,756.89,1390.46,80.87,10.39
15975,766.2,1031.07,1174.0,76.63,38.03
15976,1254.86,894.25,1321.81,85.04,25.33
15977,639.34,968.13,1242.02,92.83,15.99
15978,1107.47,883.66,1098.93,90.03,27.75
15979,861.82,866.74,1239.29,82.17,33.61
15980,699.24,732.7,992.12,89.72,28.01
15981,1102.98,858.55,1433.82,77.27,28.84
15982,1154.31,848.31,1267.2,91.89,16.37
15983,1013.05,877.3,1237.2,76.04,15.23
15984,1126.03,814.26,1298.8,98.29,34.87
15985,738.6,787.97,974.3,98.13,37.77
15986,894.86,966.36,1355.37,86.53,34.76
15987,1202.52,706.5,901.02,81.85,28.48
15988,1122.83,976.28,1032.4,93.84,26.65
15989,936.31,841.06,1035.1,91.33,20.78
15990,1002.99,920.17,1188.19,86.08,23.15
15991,674.7,821.06,1014.01,96.38,29.64
15992,944.33,956.03,1459.02,82.28,16.49
15993,1137.86,878.41,1156.59,80.69,25.42
15994,1092.29,873.88,1452.23,76.57,21.3
15995,904.28,809.48,948.96,95.43,13.62
15996,1173.69,831.2,1407.86,97.32,37.34
15997,880.92,982.14,1420.23,85.29,25.47
15998,1161.37,844.73,1035.72,80.56,36.45
15999,1144.15,974.07,1458.0,94.5,35.63
16000,1259.67,789.33,955.59,82.4,11.39
16001,965.62,740.13,1476.78,77.79,17.63
16002,778.53,1055.66,1356.3,83.92,32.97
16003,1153.58,938.16,1232.76,82.96,32.72
16004,711.0,957.92,932.98,89.52,34.49
16005,1183.63,860.86,1004.02,87.91,14.45
16006,1060.48,1067.5,1233.25,94.37,15.88
16007,933.75,792.95,1336.56,81.9,27.82
16008,1177.83,986.1,1487.19,95.06,32.32
16009,739.23,1092.68,1010.18,86.88,37.18
16010,1142.39,944.61,1002.03,86.25,29.61
16011,1063.72,976.93,945.12,79.06,11.68
16012,685.34,715.64,1079.69,78.32,16.0
16013,1226.18,1002.96,1225.3,99.15,17.91
16014,787.33,786.66,1426.26,91.89,33.96
16015,855.82,806.59,1486.24,92.16,23.56
16016,1166.61,822.42,1440.13,95.83,31.1
16017,1143.64,890.14,993.24,86.66,32.34
16018,1143.5,791.36,1272.35,88.2,23.25
16019,1143.49,934.94,954.52,95.93,18.01
16020,707.78,853.22,1066.81,83.74,24.37
16021,781.62,805.95,1042.21,89.92,27.77
16022,895.66,990.08,1449.15,89.58,16.94
16023,865.22,890.78,1400.9,77.1,39.6
16024,719.8,1023.1,1153.57,94.4,29.51
16025,720.65,1023.11,1251.73,79.8,22.77
16026,763.94,1065.08,1194.64,83.41,29.09
16027,1211.8,891.69,1485.52,81.03,13.46
16028,889.28,767.15,964.17,90.95,23.41
16029,981.01,761.76,1293.72,79.6,25.7
16030,1249.9,768.3,1377.58,93.12,10.16
16031,827.2,954.29,1228.65,76.15,19.91
16032,672.13,1073.18,1413.63,84.24,28.16
16033,653.75,766.26,1109.01,98.76,31.81
16034,932.69,1076.83,1413.0,91.44,13.32
16035,981.11,995.41,1205.97,76.14,22.27
16036,1231.8,776.89,1331.12,92.05,20.76
16037,700.85,799.99,1081.57,92.16,24.68
16038,794.19,827.15,1250.34,78.86,12.84
16039,623.84,831.75,1264.73,83.88,33.74
16040,1069.02,857.79,916.29,77.79,27.21
16041,679.63,895.14,1188.75,94.4,14.41
16042,967.98,901.12,1153.33,78.85,27.52
16043,1023.37,1099.18,1182.18,88.8,21.69
16044,920.16,1002.06,1215.82,92.4,29.33
16045,785.34,805.58,1225.51,96.16,25.58
16046,966.25,947.52,1003.19,98.87,26.7
16047,1255.39,724.89,985.99,81.42,10.02
16048,810.02,895.43,1397.89,77.55,14.96
16049,917.07,741.5,1425.81,78.7,20.64
16050,1086.93,769.95,1130.3,77.67,34.97
16051,929.13,909.26,1047.86,90.12,25.66
16052,1027.08,742.09,932.45,83.1,27.42
16053,634.89,1035.11,1402.28,88.04,16.11
16054,731.98,718.61,1384.67,75.27,11.82
16055,808.96,765.32,1126.37,80.62,12.25
16056,1021.01,1098.29,963.43,98.18,26.96
16057,703.53,1092.88,1225.21,92.24,10.28
16058,843.86,1031.69,1383.46,88.99,17.67
16059,770.62,723.26,901.82,95.79,12.76
16060,1092.5,991.37,935.09,97.54,29.08
16061,1064.42,1021.78,1025.69,97.53,37.26
16062,955.3,702.24,1256.34,79.22,23.98
16063,742.66,924.59,1090.62,85.45,11.06
16064,1047.68,1003.05,1291.19,82.46,12.64
16065,635.33,1071.35,1289.96,93.31,12.07
16066,697.34,1051.64,962.58,92.34,35.85
16067,664.54,893.17,1091.57,80.14,33.25
16068,1156.79,742.14,1467.72,89.9,25.73
16069,1037.58,796.74,928.17,89.98,29.78
16070,892.24,917.72,1186.96,90.37,11.32
16071,1154.61,823.38,1148.43,92.04,20.87
16072,655.78,981.31,1255.47,75.18,26.01
16073,1121.65,1026.84,1386.58,84.29,39.69
16074,932.78,861.0,1241.22,93.54,31.98
16075,1255.28,752.37,1367.13,83.54,26.95
16076,1181.77,1080.9,1014.23,76.99,15.0
16077,661.87,1019.62,927.55,85.64,17.76
16078,796.18,944.34,1284.65,77.6,16.24
16079,854.1,777.97,1128.95,84.72,27.59
16080,1203.47,764.87,1285.5,95.27,10.23
16081,1064.33,1065.23,1189.91,99.46,30.05
16082,712.85,1060.03,1166.14,91.01,29.83
16083,626.77,813.86,1183.79,84.01,34.53
16084,1096.69,865.45,1223.25,94.85,28.81
16085,1026.97,860.39,1387.5,87.88,33.78
16086,1040.98,906.59,1240.51,92.21,10.12
16087,1257.88,948.75,1440.65,90.09,34.11
16088,853.98,728.04,916.53,84.3,25.56
16089,852.44,1010.46,1368.14,98.29,17.27
16090,968.22,776.85,1070.86,99.55,24.47
16091,741.28,718.47,1302.46,75.93,28.38
16092,650.53,867.84,1189.28,88.15,32.21
16093,977.16,993.81,1346.02,78.63,21.16
16094,722.3,989.22,1074.41,99.98,31.57
16095,896.92,819.22,1043.58,75.06,37.79
16096,1181.49,744.53,1309.4,87.56,23.74
16097,1127.54,1070.53,1476.53,96.81,15.61
16098,927.28,905.1,1365.15,94.86,34.72
16099,617.35,822.31,964.01,89.6,27.2
16100,1161.01,768.64,1007.7,77.9,38.99
16101,1129.87,724.11,1322.34,95.1,17.56
16102,1112.42,1028.75,1265.72,84.5,14.02
16103,696.21,978.89,956.46,96.92,22.36
16104,878.56,785.68,1448.79,88.94,21.61
16105,603.95,1070.6,1396.32,83.45,36.35
16106,854.69,730.45,1328.69,86.15,19.31
16107,785.44,1016.67,1219.67,91.63,28.02
16108,1134.1,1080.11,1372.04,99.69,16.84
16109,623.12,1076.13,1092.36,81.22,19.32
16110,811.33,921.34,1410.21,84.56,32.48
16111,706.15,710.37,1140.24,91.86,24.03
16112,1008.85,741.08,1305.18,95.31,37.48
16113,1046.22,1030.01,940.73,85.36,32.45
16114,1196.6,733.81,1023.01,99.3,24.93
16115,634.49,845.47,1423.89,83.59,32.68
16116,640.79,758.65,1469.82,98.03,28.43
16117,835.38,986.62,1357.61,94.0,32.28
16118,839.28,953.77,1264.36,82.88,39.76
16119,1096.09,1053.88,1155.54,83.91,19.68
16120,723.98,738.33,1417.03,95.1,27.0
16121,1095.88,780.87,1229.37,95.36,25.65
16122,678.7,766.61,950.93,83.28,28.3
16123,849.28,854.8,1071.83,91.55,15.27
16124,1092.39,856.71,1126.31,83.19,28.31
16125,661.46,939.92,947.39,92.9,36.7
16126,647.69,883.53,1064.09,83.54,33.72
16127,955.85,1007.39,1035.6,83.07,29.45
16128,1139.38,767.86,1142.67,83.06,35.67
16129,1072.53,943.44,1150.89,96.72,27.13
16130,901.86,789.41,1281.33,77.33,30.23
16131,795.31,830.64,1438.9,88.98,25.61
16132,640.85,1028.54,1149.8,87.25,36.03
16133,1098.74,907.33,1000.65,77.44,35.55
16134,1024.64,843.36,1009.24,81.52,26.42
16135,849.73,1025.12,1289.26,75.9,24.22
16136,738.88,790.54,1034.34,96.89,22.57
16137,1013.66,842.02,1338.48,89.99,33.09
16138,771.23,1035.27,1452.62,93.11,12.99
16139,1289.54,1078.32,1144.29,82.48,12.35
16140,1164.73,897.59,1062.08,87.5,23.78
16141,945.65,806.92,1431.9,95.53,11.64
16142,720.92,898.78,1482.39,78.55,16.91
16143,1084.64,919.54,1176.49,96.49,11.43
16144,1013.64,738.97,1432.21,96.32,30.45
16145,664.68,802.55,996.01,83.84,14.79
16146,802.59,985.69,1268.06,95.74,27.52
16147,611.71,865.57,1078.15,95.39,30.11
16148,985.52,918.49,1179.04,87.44,20.87
16149,870.01,867.64,1383.63,85.87,11.6
16150,1080.17,1022.68,1435.03,95.54,23.45
16151,617.35,947.31,1473.16,95.84,21.15
16152,907.25,818.39,920.04,79.9,37.71
16153,746.32,771.47,950.95,84.13,14.85
16154,732.67,774.23,1391.47,94.24,31.78
16155,626.29,725.63,1115.76,78.55,21.94
16156,920.51,938.61,1281.79,98.39,10.6
16157,1025.38,994.4,1359.04,80.32,13.82
16158,1002.62,1039.42,1232.12,96.46,16.99
16159,1135.51,908.17,1299.21,92.64,20.04
